NA	chr1	11745802	11745837
NA	chr1	11768972	11769127
NA	chr1	11771523	11771636
NA	chr1	11772081	11772259
NA	chr1	11775434	11775610
NA	chr1	11787387	11787493
NA	chr1	11787872	11788047
NA	chr1	11788148	11788348
NA	chr1	11788349	11788549
NA	chr1	11788651	11788746
NA	chr1	11789269	11789446
NA	chr1	11791206	11791326
NA	chr1	11792277	11792379
NA	chr1	11793906	11794089
NA	chr1	11794357	11794538
NA	chr1	11800211	11800322
NA	chr1	11801160	11801360
NA	chr1	11801361	11801561
NA	chr1	11802880	11803080
NA	chr1	11803081	11803281
NA	chr1	11807130	11807190
NA	chr1	11824485	11824553
NA	chr1	11835966	11836153
NA	chr1	11836998	11837156
NA	chr1	11837342	11837499
NA	chr1	11838334	11838442
NA	chr1	11838534	11838660
NA	chr1	11840142	11840223
NA	chr1	11846008	11846014
NA	chr1	11847112	11847312
NA	chr1	11847313	11847513
NA	chr1	11847561	11847684
NA	chr1	11857654	11857671
NA	chr1	11858213	11858413
NA	chr1	11858414	11858614
NA	chr1	11858701	11858833
NA	chr1	11920314	11920332
NA	chr1	11922635	11922835
NA	chr1	11922836	11923036
NA	chr1	11923037	11923237
NA	chr1	11923238	11923438
NA	chr1	11923439	11923639
NA	chr1	11947975	11948067
NA	chr1	11949772	11949906
NA	chr1	11956916	11957014
NA	chr1	11957841	11957943
NA	chr1	11958515	11958647
NA	chr1	11960645	11960767
NA	chr1	11972871	11972997
NA	chr1	11974652	11974808
NA	chr1	11996155	11996318
NA	chr1	12004508	12004613
NA	chr1	12007052	12007249
NA	chr1	12009591	12009726
NA	chr1	12011495	12011565
NA	chr1	12021726	12021840
NA	chr1	12192430	12192524
NA	chr1	12192862	12193062
NA	chr1	12193063	12193263
NA	chr1	12193954	12194032
NA	chr1	12206739	12206939
NA	chr1	12206940	12207140
NA	chr1	12506852	12507052
NA	chr1	12507053	12507253
NA	chr1	12568339	12568424
NA	chr1	12617153	12617348
NA	chr1	12720882	12720946
NA	chr1	12793227	12793427
NA	chr1	12793428	12793628
NA	chr1	12793914	12794114
NA	chr1	12794115	12794315
NA	chr1	12794316	12794516
NA	chr1	12795437	12795637
NA	chr1	12795638	12795685
NA	chr1	12795696	12795838
NA	chr1	12795839	12796039
NA	chr1	12824941	12825141
NA	chr1	12825142	12825342
NA	chr1	12825343	12825543
NA	chr1	12827248	12827448
NA	chr1	12827449	12827649
NA	chr1	12827650	12827689
NA	chr1	12827690	12827719
NA	chr1	12827720	12827850
NA	chr1	12859692	12859892
NA	chr1	12859893	12860093
NA	chr1	12860094	12860294
NA	chr1	12861220	12861420
NA	chr1	12861421	12861621
NA	chr1	12861622	12861822
NA	chr1	12892915	12893115
NA	chr1	12893116	12893316
NA	chr1	12893317	12893517
NA	chr1	12917692	12917892
NA	chr1	12917893	12918093
NA	chr1	12918361	12918561
NA	chr1	12918562	12918762
NA	chr1	12918763	12918963
NA	chr1	12938674	12938874
NA	chr1	12938875	12939075
NA	chr1	12939076	12939276
NA	chr1	13318407	13318607
NA	chr1	13318608	13318808
NA	chr1	12828770	12828789
NA	chr1	13318426	13318512
NA	chr1	12828589	12828684
NA	chr1	12828388	12828588
NA	chr1	12825303	12825503
NA	chr1	12825146	12825302
NA	chr1	13322059	13322087
NA	chr1	12825102	12825118
NA	chr1	12825053	12825101
NA	chr1	13322152	13322220
NA	chr1	12824901	12824985
NA	chr1	13342527	13342727
NA	chr1	13342728	13342928
NA	chr1	13342929	13343129
NA	chr1	13344037	13344237
NA	chr1	13344238	13344438
NA	chr1	13344439	13344639
NA	chr1	13475845	13476045
NA	chr1	13476046	13476246
NA	chr1	13715605	13715614
NA	chr1	13730999	13731117
NA	chr1	13732778	13732882
NA	chr1	14960683	14960875
NA	chr1	15034748	15034885
NA	chr1	15043988	15044159
NA	chr1	15056090	15056280
NA	chr1	15060171	15060302
NA	chr1	15063571	15063622
NA	chr1	15065629	15065753
NA	chr1	15101542	15101742
NA	chr1	15101743	15101943
NA	chr1	15103358	15103460
NA	chr1	15104022	15104189
NA	chr1	15219325	15219525
NA	chr1	15219526	15219726
NA	chr1	15219727	15219927
NA	chr1	15272322	15272522
NA	chr1	15272523	15272723
NA	chr1	15289398	15289598
NA	chr1	15289599	15289799
NA	chr1	15296683	15296793
NA	chr1	15301204	15301404
NA	chr1	15301405	15301605
NA	chr1	15308612	15308736
NA	chr1	15365826	15365933
NA	chr1	15367462	15367622
NA	chr1	15380700	15380796
NA	chr1	15381230	15381430
NA	chr1	15381431	15381631
NA	chr1	15382027	15382193
NA	chr1	15397296	15397413
NA	chr1	15442446	15442572
NA	chr1	15443418	15443555
NA	chr1	15444605	15444751
NA	chr1	15445596	15445749
NA	chr1	15446574	15446589
NA	chr1	15462732	15462861
NA	chr1	15463385	15463522
NA	chr1	15481097	15481195
NA	chr1	15482264	15482393
NA	chr1	15483263	15483400
NA	chr1	15504610	15504758
NA	chr1	15505989	15506079
NA	chr1	15506898	15507075
NA	chr1	15524068	15524200
NA	chr1	15546766	15546871
NA	chr1	15548269	15548428
NA	chr1	15716706	15716816
NA	chr1	15717892	15717992
NA	chr1	15719733	15719920
NA	chr1	15721328	15721388
NA	chr1	15725316	15725516
NA	chr1	15725517	15725717
NA	chr1	15727013	15727213
NA	chr1	15727214	15727414
NA	chr1	15727415	15727615
NA	chr1	15727616	15727816
NA	chr1	15727817	15728017
NA	chr1	15770408	15770578
NA	chr1	15774617	15774796
NA	chr1	15777169	15777287
NA	chr1	15784547	15784661
NA	chr1	15848067	15848150
NA	chr1	15916127	15916279
NA	chr1	15918925	15919051
NA	chr1	15922248	15922349
NA	chr1	15942169	15942369
NA	chr1	15942330	15942420
NA	chr1	15942528	15942728
NA	chr1	15942729	15942929
NA	chr1	15943063	15943194
NA	chr1	15948290	15948490
NA	chr1	15948491	15948691
NA	chr1	16015579	16015759
NA	chr1	16017073	16017207
NA	chr1	16017764	16017963
NA	chr1	16022619	16022719
NA	chr1	16023799	16023928
NA	chr1	16024762	16024891
NA	chr1	16027309	16027435
NA	chr1	16027820	16027905
NA	chr1	16028017	16028119
NA	chr1	16030460	16030660
NA	chr1	16030661	16030861
NA	chr1	16031709	16031843
NA	chr1	16129433	16129589
NA	chr1	16130225	16130419
NA	chr1	16131720	16131870
NA	chr1	16132063	16132263
NA	chr1	16132264	16132464
NA	chr1	16232892	16233017
NA	chr1	16233611	16233764
NA	chr1	16236630	16236742
NA	chr1	16399343	16399521
NA	chr1	16400719	16400892
NA	chr1	16403726	16403844
NA	chr1	16403967	16404039
NA	chr1	16404966	16405104
NA	chr1	16409600	16409800
NA	chr1	16409801	16410001
NA	chr1	16410002	16410202
NA	chr1	16421508	16421557
NA	chr1	16421910	16421971
NA	chr1	16431337	16431371
NA	chr1	16440761	16440853
NA	chr1	16443631	16443732
NA	chr1	16447869	16447974
NA	chr1	16458841	16458890
NA	chr1	16975268	16975342
NA	chr1	16975642	16975730
NA	chr1	16977108	16977198
NA	chr1	16978236	16978273
NA	chr1	16986220	16986358
NA	chr1	16988137	16988234
NA	chr1	16988321	16988474
NA	chr1	16989690	16989770
NA	chr1	16990126	16990287
NA	chr1	16991733	16991858
NA	chr1	17005013	17005072
NA	chr1	17005373	17005556
NA	chr1	17005683	17005778
NA	chr1	17011728	17011738
NA	chr1	17018880	17018958
NA	chr1	17022607	17022730
NA	chr1	17023972	17024074
NA	chr1	17027748	17027865
NA	chr1	17028599	17028736
NA	chr1	17033059	17033145
NA	chr1	17044760	17044888
NA	chr1	17069043	17069243
NA	chr1	17069244	17069444
NA	chr1	17070087	17070216
NA	chr1	17071405	17071491
NA	chr1	17074855	17074949
NA	chr1	17075678	17075823
NA	chr1	17079263	17079415
NA	chr1	17082544	17082652
NA	chr1	17083725	17083837
NA	chr1	17084598	17084702
NA	chr1	17086520	17086699
NA	chr1	17092407	17092533
NA	chr1	17093566	17093684
NA	chr1	17205217	17205309
NA	chr1	17222289	17222470
NA	chr1	17223620	17223693
NA	chr1	17224366	17224428
NA	chr1	17228624	17228797
NA	chr1	17228947	17229051
NA	chr1	17230084	17230208
NA	chr1	17230571	17230679
NA	chr1	17232818	17232970
NA	chr1	17237313	17237458
NA	chr1	17238615	17238709
NA	chr1	17239703	17239783
NA	chr1	17240634	17240760
NA	chr1	17249137	17249229
NA	chr1	17259577	17259758
NA	chr1	17262132	17262205
NA	chr1	17265658	17265720
NA	chr1	17266718	17266836
NA	chr1	17270878	17270982
NA	chr1	17271066	17271178
NA	chr1	17276518	17276663
NA	chr1	17276773	17276876
NA	chr1	17280349	17280429
NA	chr1	17280670	17280796
NA	chr1	17282845	17283045
NA	chr1	17283046	17283246
NA	chr1	17333942	17334009
NA	chr1	17336158	17336226
NA	chr1	17338037	17338155
NA	chr1	17339687	17339813
NA	chr1	17346027	17346139
NA	chr1	17347940	17348048
NA	chr1	17354532	17354687
NA	chr1	17356356	17356459
NA	chr1	17358837	17358908
NA	chr1	17363521	17363721
NA	chr1	17363722	17363922
NA	chr1	17373055	17373233
NA	chr1	17375426	17375499
NA	chr1	17381966	17382092
NA	chr1	17388776	17388880
NA	chr1	17392113	17392176
NA	chr1	17392176	17392225
NA	chr1	17393974	17394082
NA	chr1	17395539	17395663
NA	chr1	17397070	17397141
NA	chr1	17398685	17398847
NA	chr1	17401204	17401404
NA	chr1	17401405	17401605
NA	chr1	17409089	17409194
NA	chr1	17409973	17410051
NA	chr1	17412121	17412194
NA	chr1	17413072	17413178
NA	chr1	17413536	17413717
NA	chr1	17420713	17420828
NA	chr1	17422202	17422291
NA	chr1	17422704	17422836
NA	chr1	17425540	17425684
NA	chr1	17429105	17429199
NA	chr1	17438229	17438429
NA	chr1	17438430	17438630
NA	chr1	17580595	17580632
NA	chr1	17587459	17587645
NA	chr1	17602126	17602218
NA	chr1	17603507	17603591
NA	chr1	17607801	17607977
NA	chr1	17613057	17613174
NA	chr1	17616093	17616202
NA	chr1	17619338	17619445
NA	chr1	17621863	17621941
NA	chr1	17622995	17623175
NA	chr1	17624386	17624503
NA	chr1	17625955	17626048
NA	chr1	17632320	17632466
NA	chr1	17634834	17635016
NA	chr1	17637887	17638003
NA	chr1	17638561	17638689
NA	chr1	17654635	17654722
NA	chr1	17656553	17656708
NA	chr1	17664446	17664595
NA	chr1	17687572	17687747
NA	chr1	17695157	17695280
NA	chr1	17696847	17697047
NA	chr1	17697048	17697248
NA	chr1	17697249	17697449
NA	chr1	17823008	17823208
NA	chr1	17823209	17823409
NA	chr1	17825766	17825966
NA	chr1	17825967	17826167
NA	chr1	17826168	17826368
NA	chr1	17826369	17826569
NA	chr1	18227897	18228010
NA	chr1	18291865	18291987
NA	chr1	18334891	18335010
NA	chr1	18362114	18362230
NA	chr1	18365222	18365422
NA	chr1	18365423	18365623
NA	chr1	18365624	18365824
NA	chr1	18376309	18376395
NA	chr1	18376799	18376992
NA	chr1	18377392	18377431
NA	chr1	18378255	18378326
NA	chr1	18480981	18481181
NA	chr1	18481182	18481382
NA	chr1	18481383	18481583
NA	chr1	18481584	18481784
NA	chr1	18481785	18481985
NA	chr1	18481986	18482186
NA	chr1	18482187	18482387
NA	chr1	18482388	18482588
NA	chr1	18482589	18482789
NA	chr1	18482790	18482990
NA	chr1	18482991	18483191
NA	chr1	18483192	18483392
NA	chr1	18691753	18691953
NA	chr1	18700652	18700818
NA	chr1	18703093	18703293
NA	chr1	18703294	18703494
NA	chr1	18735631	18735831
NA	chr1	18735832	18736032
NA	chr1	18875381	18875503
NA	chr1	18876314	18876467
NA	chr1	18877207	18877255
NA	chr1	18877415	18877612
NA	chr1	18881699	18881887
NA	chr1	18883123	18883198
NA	chr1	18883278	18883428
NA	chr1	18885472	18885628
NA	chr1	18886463	18886511
NA	chr1	18889361	18889454
NA	chr1	18910341	18910472
NA	chr1	18911962	18912083
NA	chr1	18916902	18917042
NA	chr1	18918361	18918502
NA	chr1	18919677	18919773
NA	chr1	18921060	18921121
NA	chr1	19081348	19081548
NA	chr1	19081549	19081749
NA	chr1	19086144	19086270
NA	chr1	19086678	19086821
NA	chr1	19087815	19087929
NA	chr1	19113698	19113827
NA	chr1	19140787	19140892
NA	chr1	19186539	19186657
NA	chr1	19238794	19238857
NA	chr1	19251414	19251509
NA	chr1	19257453	19257521
NA	chr1	19344357	19344434
NA	chr1	19345186	19345252
NA	chr1	19356634	19356751
NA	chr1	19419660	19419750
NA	chr1	19600948	19600971
NA	chr1	19622099	19622147
NA	chr1	19623473	19623583
NA	chr1	19683039	19683239
NA	chr1	19683240	19683440
NA	chr1	19683441	19683641
NA	chr1	19694433	19694551
NA	chr1	19739823	19739960
NA	chr1	19740776	19740941
NA	chr1	19745531	19745651
NA	chr1	19746455	19746599
NA	chr1	19747162	19747260
NA	chr1	19814417	19814617
NA	chr1	19814618	19814818
NA	chr1	19814819	19815019
NA	chr1	19815020	19815220
NA	chr1	19894367	19894480
NA	chr1	19897539	19897662
NA	chr1	19907569	19907746
NA	chr1	19920306	19920449
NA	chr1	19922616	19922755
NA	chr1	19923519	19923559
NA	chr1	20119458	20119498
NA	chr1	20139427	20139543
NA	chr1	20140165	20140218
NA	chr1	20143445	20143590
NA	chr1	20144579	20144689
NA	chr1	20148189	20148389
NA	chr1	20148390	20148590
NA	chr1	20163990	20164157
NA	chr1	20317529	20317675
NA	chr1	20318589	20318721
NA	chr1	20319381	20319506
NA	chr1	20323355	20323532
NA	chr1	20327889	20328000
NA	chr1	20330179	20330379
NA	chr1	20330380	20330580
NA	chr1	20330868	20330983
NA	chr1	20332765	20332951
NA	chr1	20337645	20337836
NA	chr1	20342431	20342609
NA	chr1	20345455	20345593
NA	chr1	20348244	20348358
NA	chr1	20350155	20350230
NA	chr1	20350856	20350926
NA	chr1	20483648	20483719
NA	chr1	20604927	20605039
NA	chr1	20613841	20613899
NA	chr1	20618451	20618568
NA	chr1	20637841	20638041
NA	chr1	20638042	20638242
NA	chr1	20644489	20644672
NA	chr1	20645559	20645723
NA	chr1	20648504	20648632
NA	chr1	20648994	20649194
NA	chr1	20649195	20649395
NA	chr1	20654222	20654371
NA	chr1	20654613	20654707
NA	chr1	20655439	20655534
NA	chr1	20655675	20655779
NA	chr1	20656100	20656187
NA	chr1	20660880	20660991
NA	chr1	20661196	20661350
NA	chr1	20666213	20666331
NA	chr1	20670420	20670488
NA	chr1	20671937	20672137
NA	chr1	20672138	20672338
NA	chr1	20682652	20682852
NA	chr1	20682853	20683053
NA	chr1	20684808	20685008
NA	chr1	20685009	20685209
NA	chr1	20686045	20686126
NA	chr1	20687387	20687587
NA	chr1	20687588	20687788
NA	chr1	20687789	20687989
NA	chr1	20690187	20690335
NA	chr1	20704446	20704646
NA	chr1	20704647	20704847
NA	chr1	20704848	20705048
NA	chr1	20709638	20709828
NA	chr1	20713453	20713555
NA	chr1	21221746	21221842
NA	chr1	21225249	21225440
NA	chr1	21227158	21227226
NA	chr1	21227930	21228041
NA	chr1	21235849	21235927
NA	chr1	21236745	21236844
NA	chr1	21244988	21245103
NA	chr1	21255946	21256138
NA	chr1	21257524	21257590
NA	chr1	21258692	21258839
NA	chr1	21260270	21260392
NA	chr1	21272698	21272898
NA	chr1	21272899	21273099
NA	chr1	21279190	21279332
NA	chr1	21445086	21445219
NA	chr1	21554081	21554142
NA	chr1	21560625	21560745
NA	chr1	21568103	21568247
NA	chr1	21570304	21570374
NA	chr1	21573664	21573799
NA	chr1	21575732	21575924
NA	chr1	21576521	21576641
NA	chr1	21577382	21577582
NA	chr1	21577583	21577783
NA	chr1	21597719	21597728
NA	chr1	21606065	21606197
NA	chr1	21608212	21608350
NA	chr1	21608849	21608936
NA	chr1	21609574	21609646
NA	chr1	21610119	21610275
NA	chr1	21611451	21611581
NA	chr1	21611715	21611816
NA	chr1	21612025	21612109
NA	chr1	21613175	21613229
NA	chr1	21613627	21613706
NA	chr1	21613985	21614089
NA	chr1	21617305	21617491
NA	chr1	21617933	21617972
NA	chr1	21619024	21619072
NA	chr1	21705726	21705837
NA	chr1	21747066	21747149
NA	chr1	21748137	21748271
NA	chr1	21751506	21751615
NA	chr1	21752526	21752651
NA	chr1	21782823	21782957
NA	chr1	21821449	21821611
NA	chr1	21824703	21824779
NA	chr1	21828254	21828426
NA	chr1	21828834	21829034
NA	chr1	21829035	21829235
NA	chr1	21833267	21833384
NA	chr1	21833466	21833614
NA	chr1	21833815	21833925
NA	chr1	21834678	21834878
NA	chr1	21834879	21835079
NA	chr1	21835539	21835637
NA	chr1	21839821	21840017
NA	chr1	21841100	21841285
NA	chr1	21841538	21841673
NA	chr1	21842238	21842380
NA	chr1	21842769	21842921
NA	chr1	21843296	21843438
NA	chr1	21844147	21844299
NA	chr1	21846107	21846255
NA	chr1	21846447	21846599
NA	chr1	21847688	21847840
NA	chr1	21847957	21848093
NA	chr1	21848642	21848794
NA	chr1	21848892	21849031
NA	chr1	21850040	21850192
NA	chr1	21850362	21850498
NA	chr1	21851545	21851697
NA	chr1	21857014	21857195
NA	chr1	21857284	21857385
NA	chr1	21859565	21859676
NA	chr1	21859834	21860002
NA	chr1	21860176	21860235
NA	chr1	21861756	21861843
NA	chr1	21872185	21872377
NA	chr1	21872619	21872760
NA	chr1	21872996	21873091
NA	chr1	21875628	21875747
NA	chr1	21875862	21876042
NA	chr1	21876228	21876405
NA	chr1	21876511	21876652
NA	chr1	21878185	21878253
NA	chr1	21878432	21878491
NA	chr1	21878576	21878663
NA	chr1	21878993	21879121
NA	chr1	21880106	21880254
NA	chr1	21880362	21880559
NA	chr1	21887419	21887619
NA	chr1	21887620	21887820
NA	chr1	21889980	21890141
NA	chr1	21890584	21890694
NA	chr1	21895921	21895966
NA	chr1	21978368	21978454
NA	chr1	21980823	21980921
NA	chr1	21981037	21981172
NA	chr1	21983693	21983830
NA	chr1	21984188	21984331
NA	chr1	21986530	21986683
NA	chr1	21989261	21989279
NA	chr1	22120049	22120249
NA	chr1	22120250	22120450
NA	chr1	22120451	22120651
NA	chr1	22121210	22121353
