chr14	19023316	19023333
chr14	19023398	19023427
chr14	19023428	19023554
chr14	19023554	19025266
chr14	19025267	19025292
chr14	19025292	19025318
chr14	19025320	19025410
chr14	19025410	19025470
chr14	19025471	19025514
chr14	19025519	19025682
chr14	19025696	19025805
chr14	19025805	19025929
chr14	19025930	19025978
chr14	19025979	19026038
chr14	19026039	19026061
chr14	19026062	19026193
chr14	19026206	19026625
chr14	19026626	19026684
chr14	19026688	19026773
chr14	19026774	19027105
chr14	19027106	19027248
chr14	19027249	19027262
chr14	19027266	19027325
chr14	19027326	19027469
chr14	19027469	19027499
chr14	19027500	19029356
chr14	19029357	19029387
chr14	19029388	19030778
chr14	19030782	19031865
chr14	19031866	19031938
chr14	19031939	19032320
chr14	19032321	19032368
chr14	19032369	19037643
chr14	19037643	19037751
chr14	19037752	19037771
chr14	19037772	19038696
chr14	19038697	19042045
chr14	19042046	19042091
chr14	19042092	19042474
chr14	19042475	19042515
chr14	19042516	19046457
chr14	19046458	19046630
chr14	19046631	19047241
chr14	19047242	19047284
chr14	19047285	19048280
chr14	19048281	19048539
chr14	19048540	19049173
chr14	19049174	19050283
chr14	19050284	19055550
chr14	19055568	19055745
chr14	19055752	19056063
chr14	19056070	19057284
chr14	19057284	19058669
chr14	19058670	19058729
chr14	19058730	19058887
chr14	19058888	19058936
chr14	19058937	19059271
chr14	19059296	19060703
chr14	19060703	19060944
chr14	19060945	19060990
chr14	19060991	19062049
chr14	19062065	19064256
chr14	19064257	19064275
chr14	19064275	19065050
chr14	19065075	19068413
chr14	19068414	19069280
chr14	19069281	19069312
chr14	19069313	19069680
chr14	19069685	19071680
chr14	19071680	19071797
chr14	19071806	19074335
chr14	19074336	19074366
chr14	19074367	19075379
chr14	19075380	19075776
chr14	19075777	19076775
chr14	19076776	19076803
chr14	19076803	19078438
chr14	19078454	19079969
chr14	19079970	19080014
chr14	19080015	19080095
chr14	19080096	19080160
chr14	19080161	19080687
chr14	19080700	19080840
chr14	19080857	19081008
chr14	19081009	19081041
chr14	19081042	19082049
chr14	19082049	19082665
chr14	19082674	19082722
chr14	19082722	19083036
chr14	19083055	19084600
chr14	19084600	19084618
chr14	19084619	19085225
chr14	19085226	19085275
chr14	19085276	19086303
chr14	19086303	19086634
chr14	19086635	19086678
chr14	19086679	19087150
chr14	19087151	19087184
chr14	19087185	19088113
chr14	19088114	19088156
chr14	19088157	19088425
chr14	19088430	19088757
chr14	19088758	19088809
chr14	19088810	19089625
chr14	19089632	19094057
chr14	19094057	19094888
chr14	19094900	19094968
chr14	19094982	19095975
chr14	19095976	19096629
chr14	19096629	19096647
chr14	19096651	19096781
chr14	19096782	19096831
chr14	19096832	19096982
chr14	19096983	19097006
chr14	19097007	19097432
chr14	19097433	19097523
chr14	19097524	19097606
chr14	19097607	19097637
chr14	19097638	19097800
chr14	19097800	19097902
chr14	19097903	19097949
chr14	19097950	19098722
chr14	19098728	19098907
chr14	19098908	19098957
chr14	19098958	19099074
chr14	19099075	19099096
chr14	19099097	19099314
chr14	19099330	19099542
chr14	19099554	19100531
chr14	19100532	19101558
chr14	19101565	19101643
chr14	19101643	19101690
chr14	19101691	19102410
chr14	19102411	19102441
chr14	19102442	19102702
chr14	19102703	19105236
chr14	19105236	19105547
chr14	19105551	19105574
chr14	19105575	19106521
chr14	19106531	19106683
chr14	19106684	19106713
chr14	19106714	19106764
chr14	19106765	19106785
chr14	19106786	19107297
chr14	19107297	19107779
chr14	19107791	19107994
chr14	19107994	19108423
chr14	19108423	19108463
chr14	19108464	19108831
chr14	19108832	19108864
chr14	19108865	19109202
chr14	19109203	19109225
chr14	19109226	19109517
chr14	19109519	19109606
chr14	19109611	19109636
chr14	19109637	19110641
chr14	19110651	19111216
chr14	19111218	19111260
chr14	19111261	19111376
chr14	19111378	19111701
chr14	19111706	19112702
chr14	19112703	19112718
chr14	19112719	19114511
chr14	19114521	19114798
chr14	19114798	19115005
chr14	19115009	19115570
chr14	19115570	19115677
chr14	19115681	19115737
chr14	19115738	19118994
chr14	19118995	19119085
chr14	19119086	19119408
chr14	19119409	19119499
chr14	19119500	19119617
chr14	19119618	19119700
chr14	19119701	19120214
chr14	19279741	19279771
chr14	19120253	19121607
chr14	19121615	19122116
chr14	19122117	19123537
chr14	19123539	19123563
chr14	19123564	19123568
chr14	19123568	19123975
chr14	19123976	19124006
chr14	19124007	19124309
chr14	19124310	19124394
chr14	19124395	19124504
chr14	19124505	19124528
chr14	19124529	19125218
chr14	19125234	19126417
chr14	19126417	19126848
chr14	19126849	19126875
chr14	19126876	19127281
chr14	19127282	19127323
chr14	19127324	19127718
chr14	19127719	19127744
chr14	19127745	19127851
chr14	19127852	19127898
chr14	19127899	19128242
chr14	19128243	19128285
chr14	19128286	19129039
chr14	19129041	19129532
chr14	19129546	19129633
chr14	19129638	19130103
chr14	19130104	19130878
chr14	19130888	19131353
chr14	19131354	19131397
chr14	19131398	19131543
chr14	19131544	19131580
chr14	19131581	19132172
chr14	19132185	19133864
chr14	19133866	19134776
chr14	19134786	19134848
chr14	19134849	19134877
chr14	19134878	19135216
chr14	19135217	19135259
chr14	19135260	19137303
chr14	19137304	19137335
chr14	19137336	19138082
chr14	19138083	19138106
chr14	19138107	19138233
chr14	19138233	19139223
chr14	19139236	19139582
chr14	19139583	19139611
chr14	19139612	19139695
chr14	19139695	19140270
chr14	19140271	19140335
chr14	19140336	19140687
chr14	19140687	19140710
chr14	19140711	19140825
chr14	19140826	19140948
chr14	19140948	19142594
chr14	19142599	19143556
chr14	19143556	19143592
chr14	19143593	19156931
chr14	19156955	19157187
chr14	19157209	19157393
chr14	19157394	19157624
chr14	19157630	19158248
chr14	19158249	19158681
chr14	19158681	19158871
chr14	19158872	19158896
chr14	19158897	19159108
chr14	19159108	19159174
chr14	19159175	19159216
chr14	19159217	19159303
chr14	19159304	19159403
chr14	19159403	19159455
chr14	19240137	19240533
chr14	19159456	19159562
chr14	19159563	19159615
chr14	19159618	19160046
chr14	19160049	19160076
chr14	19160077	19161223
chr14	19161223	19161291
chr14	19161292	19161423
chr14	19161424	19161516
chr14	19161517	19161622
chr14	19161623	19162294
chr14	19162294	19162503
chr14	19162504	19162512
chr14	19162514	19162587
chr14	19162588	19163088
chr14	19163089	19163119
chr14	19163120	19163330
chr14	19163331	19163371
chr14	19163372	19163889
chr14	19163890	19163918
chr14	19163919	19164119
chr14	19164119	19164159
chr14	19164160	19164588
chr14	19164604	19166733
chr14	19166733	19167001
chr14	19232512	19232584
chr14	19167073	19167360
chr14	19167364	19167584
chr14	19231943	19232001
chr14	19167642	19167751
chr14	19231785	19231834
chr14	19167800	19167874
chr14	19231665	19231711
chr14	19167920	19167979
chr14	19231501	19231606
chr14	19168083	19168158
chr14	19231377	19231426
chr14	19168207	19168354
chr14	19231118	19231230
chr14	19168466	19168548
chr14	19168557	19168905
chr14	19168912	19168964
chr14	19230117	19230620
chr14	19169487	19169573
chr14	19229959	19230031
chr14	19169645	19169707
chr14	19170294	19229897
chr14	19230948	19231027
chr14	19170092	19170215
chr14	19231150	19231229
chr14	19169957	19170013
chr14	19231286	19231377
chr14	19165589	19169866
chr14	19234000	19234985
chr14	19235001	19235429
chr14	19235430	19235470
chr14	19235471	19235671
chr14	19235672	19235700
chr14	19235701	19236218
chr14	19236219	19236259
chr14	19236260	19236470
chr14	19236471	19236501
chr14	19236502	19237002
chr14	19237003	19237076
chr14	19237077	19237085
chr14	19237086	19237291
chr14	19237294	19237969
chr14	19237970	19238075
chr14	19238076	19238168
chr14	19238169	19238300
chr14	19238301	19238369
chr14	19238370	19239516
chr14	19239517	19239544
chr14	19239547	19239975
chr14	19239978	19240030
chr14	19240031	19240137
chr14	19240533	19240585
chr14	19240586	19240685
chr14	19240697	19240783
chr14	19240784	19240825
chr14	19240826	19240880
chr14	19240881	19241104
chr14	19241105	19241129
chr14	19241130	19241304
chr14	19241307	19241747
chr14	19241747	19242373
chr14	19242374	19242593
chr14	19242593	19242788
chr14	19242812	19243044
chr14	19243044	19243064
chr14	19243065	19256403
chr14	19256404	19256440
chr14	19256441	19257398
chr14	19257399	19259035
chr14	19259036	19259167
chr14	19259167	19259282
chr14	19259283	19259306
chr14	19259307	19259658
chr14	19259659	19259723
chr14	19259724	19260287
chr14	19260299	19260394
chr14	19260395	19260423
chr14	19260424	19260770
chr14	19260783	19261769
chr14	19261770	19261900
chr14	19261900	19261923
chr14	19261924	19262670
chr14	19262671	19262702
chr14	19262703	19264746
chr14	19264747	19264789
chr14	19264790	19265128
chr14	19265129	19265157
chr14	19265158	19265220
chr14	19265230	19266125
chr14	19266125	19267819
chr14	19267832	19268423
chr14	19268424	19268460
chr14	19268461	19268606
chr14	19268607	19268650
chr14	19268662	19269127
chr14	19269137	19269909
chr14	19269909	19270374
chr14	19270374	19270447
chr14	19270447	19270944
chr14	19270944	19271707
chr14	19271708	19271750
chr14	19271751	19272094
chr14	19272095	19272141
chr14	19272142	19272248
chr14	19272249	19272274
chr14	19272275	19272669
chr14	19272670	19272711
chr14	19272712	19273117
chr14	19273118	19273144
chr14	19273145	19273562
chr14	19273565	19274762
chr14	19274778	19275467
chr14	19275467	19275490
chr14	19275490	19275599
chr14	19275600	19275684
chr14	19275685	19275987
chr14	19275988	19276018
chr14	19276019	19276426
chr14	19276427	19276431
chr14	19276431	19276455
chr14	19276457	19277876
chr14	19277876	19278378
chr14	19278387	19279741
chr14	19120214	19120253
chr14	19279771	19280284
chr14	19280285	19280367
chr14	19280368	19280485
chr14	19280486	19280576
chr14	19280577	19280899
chr14	19280900	19280990
chr14	19280991	19284247
chr14	19284248	19284304
chr14	19284304	19284389
chr14	19284390	19284394
chr14	19284394	19284411
chr14	19284415	19284976
chr14	19284980	19285175
chr14	19285179	19285468
chr14	19285478	19287270
chr14	19287271	19287286
chr14	19287287	19288283
chr14	19288288	19288597
chr14	19288597	19288726
chr14	19288727	19288769
chr14	19288771	19289336
chr14	19289346	19290350
chr14	19290351	19290376
chr14	19290381	19290468
chr14	19290479	19290770
chr14	19290771	19290793
chr14	19290794	19291131
chr14	19291131	19291163
chr14	19291164	19291531
chr14	19291532	19291572
chr14	19291595	19292007
chr14	19292011	19292231
chr14	19292243	19292724
chr14	19292728	19293240
chr14	19293241	19293261
chr14	19293262	19293312
chr14	19293313	19293342
chr14	19293343	19293495
chr14	19293505	19294451
chr14	19294452	19294475
chr14	19294479	19294784
chr14	19294785	19297314
chr14	19297314	19297584
chr14	19297585	19297615
chr14	19297616	19298335
chr14	19298336	19298383
chr14	19298384	19298439
chr14	19298439	19299488
chr14	19299492	19300469
chr14	19300481	19300693
chr14	19300709	19300926
chr14	19300927	19300948
chr14	19300949	19301065
chr14	19301066	19301115
chr14	19301116	19301295
chr14	19301301	19302073
chr14	19302074	19302120
chr14	19302121	19302220
chr14	19302221	19302386
chr14	19302387	19302417
chr14	19302418	19302500
chr14	19302501	19302591
chr14	19302592	19303017
chr14	19303018	19303041
chr14	19303042	19303192
chr14	19303193	19303242
chr14	19303243	19303372
chr14	19303372	19303388
chr14	19303392	19304043
chr14	19304043	19305041
chr14	19305055	19305123
chr14	19305136	19305966
chr14	19305968	19310394
chr14	19310410	19311225
chr14	19311226	19311277
chr14	19311278	19311605
chr14	19311610	19311878
chr14	19311879	19311921
chr14	19311922	19312850
chr14	19312851	19312884
chr14	19312885	19313356
chr14	19313357	19313400
chr14	19313401	19313716
chr14	19313727	19314770
chr14	19314771	19314820
chr14	19314821	19315427
chr14	19315447	19316992
chr14	19317005	19317319
chr14	19317320	19317368
chr14	19317377	19317993
chr14	19318000	19319007
chr14	19319008	19319040
chr14	19319041	19319192
chr14	19319207	19319347
chr14	19319360	19319834
chr14	19319835	19319886
chr14	19319887	19320032
chr14	19320033	19320077
chr14	19320078	19321593
chr14	19321609	19323244
chr14	19323247	19323274
chr14	19323275	19324260
chr14	19324260	19324660
chr14	19324660	19325681
chr14	19325682	19325712
chr14	19325713	19328242
chr14	19328251	19328367
chr14	19328368	19330364
chr14	19330369	19330736
chr14	19330737	19330768
chr14	19330769	19331625
chr14	19331625	19334973
chr14	19065050	19065075
chr14	19334994	19335769
chr14	19335770	19335788
chr14	19335789	19337980
chr14	19337996	19339054
chr14	19339055	19339100
chr14	19339101	19339342
chr14	19339343	19340745
chr14	19059276	19059301
chr14	19340745	19341084
chr14	19341085	19341133
chr14	19341134	19341291
chr14	19341292	19341351
chr14	19341352	19342727
chr14	19342728	19343952
chr14	19343959	19344270
chr14	19344277	19344454
chr14	19344473	19349738
chr14	19349738	19350838
chr14	19350838	19351471
chr14	19351471	19351730
chr14	19351730	19352734
chr14	19352735	19352777
chr14	19352778	19353387
chr14	19353387	19353552
chr14	19353552	19357501
chr14	19357502	19357542
chr14	19357543	19357925
chr14	19357926	19357971
chr14	19357972	19361318
chr14	19361318	19362244
chr14	19362245	19362264
chr14	19362265	19362373
chr14	19362375	19367649
chr14	19367650	19367697
chr14	19367698	19368079
chr14	19368080	19368152
chr14	19368153	19369223
chr14	19369223	19370626
chr14	19370627	19370657
chr14	19370658	19372514
chr14	19372540	19372696
chr14	19372696	19372742
chr14	19372742	19372757
chr14	19372760	19372769
chr14	19372770	19372912
chr14	19372913	19373244
chr14	19373245	19373330
chr14	19373338	19373396
chr14	19373397	19373816
chr14	19373829	19373960
chr14	19373961	19373983
chr14	19373984	19374043
chr14	19374044	19374092
chr14	19374093	19374207
chr14	19374208	19374327
chr14	19374341	19374504
chr14	19374509	19374552
chr14	19374553	19374610
chr14	19374613	19374706
chr14	19374708	19374735
chr14	19374736	19374760
chr14	19374761	19376457
chr14	19376458	19376600
chr14	19376601	19376630
chr14	19023356	19023398
chr14	19376630	19376638
chr14	19376638	19376642
chr14	19376643	19376653
chr14	19376653	19376660
chr14	19376660	19376675
chr14	19376676	19376680
chr14	19376681	19376687
chr14	19376687	19376693
chr14	19376693	19376741
chr14	19376741	19376752
chr14	19376752	19376873
chr14	19376885	19377068
chr14	19377069	19377106
chr14	19377107	19377287
chr14	19377288	19377337
chr14	19377338	19377370
chr14	19377371	19377441
chr14	19377441	19377649
chr14	19377651	19378039
chr14	19378048	19378645
chr14	19378663	19379000
chr14	19379001	19379033
chr14	19379034	19379604
chr14	19379605	19379624
chr14	19379625	19380108
chr14	19380109	19380157
chr14	19380158	19380218
chr14	19380226	19380287
chr14	19380288	19380346
chr14	19380358	19380398
chr14	19380399	19381135
chr14	19381146	19381612
chr14	19381613	19381708
chr14	19381709	19381734
chr14	19381737	19382281
chr14	19382288	19382362
chr14	19382362	19382893
chr14	19382894	19382909
chr14	19382910	19383155
chr14	19383156	19383208
chr14	19383208	19383218
chr14	19383219	19383360
chr14	19383361	19383389
chr14	19383390	19383592
chr14	19383593	19383634
chr14	19383635	19384428
chr14	19384429	19384448
chr14	19384449	19385013
chr14	19385014	19385054
chr14	19385055	19385524
chr14	19385530	19385826
chr14	19385828	19386053
chr14	19386053	19386102
chr14	19386103	19386474
chr14	19386475	19386517
chr14	19386518	19387124
chr14	19387125	19387145
chr14	19387146	19387253
chr14	19387254	19387328
chr14	19387329	19387336
chr14	19387964	19388015
chr14	19012574	19012612
chr14	19388053	19388711
chr14	19388724	19388886
chr14	19011696	19011741
chr14	19388931	19389447
chr14	19390612	19390786
chr14	19390802	19391011
chr14	19010748	19010781
chr14	19391044	19391710
chr14	19010052	19010082
chr14	19391741	19392097
chr14	19392120	19392176
chr14	19009586	19009617
chr14	19392207	19392264
chr14	19392265	19392399
chr14	19009326	19009373
chr14	19392446	19393263
chr14	19393269	19393480
chr14	19393481	19393549
chr14	19393550	19397502
chr14	19397522	19397569
chr14	19397569	19397644
chr14	19397644	19399648
chr14	19002101	19002127
chr14	19399674	19400038
chr14	19400039	19400084
chr14	19400085	19402291
chr14	19402292	19402311
chr14	19402312	19405572
chr14	19405581	19406616
chr14	19406617	19406653
chr14	19406654	19410621
chr14	19410621	19414339
chr14	19414350	19414750
chr14	19414751	19415030
chr14	19415031	19415053
chr14	19415054	19415424
chr14	19415424	19415763
chr14	19415774	19415830
chr14	19415837	19415897
chr14	19415898	19416240
chr14	19416242	19419002
chr14	19419002	19419934
chr14	19419935	19419971
chr14	19419972	19424450
chr14	19424451	19424486
chr14	19424486	19424679
chr14	19424689	19424828
chr14	19424829	19424841
chr14	19424842	19424924
chr14	19424925	19424970
chr14	19424974	19425538
chr14	19425538	19425574
chr14	19425575	19426312
chr14	19426321	19426647
chr14	19426647	19429050
chr14	19429062	19430884
chr14	19430885	19430913
chr14	19430914	19431234
chr14	19431234	19432367
chr14	19432382	19432408
chr14	19432412	19432432
chr14	19432432	19432456
chr14	19432460	19432942
chr14	19432942	19432970
chr14	19432971	19433295
chr14	19433307	19434599
chr14	19434601	19434648
chr14	19434659	19434689
chr14	19434695	19434752
chr14	19434753	19434876
chr14	19434890	19435028
chr14	19435040	19435649
chr14	19435651	19436214
chr14	19436214	19438082
chr14	19438083	19438364
chr14	19438376	19438444
chr14	19438459	19438731
chr14	19438732	19438751
chr14	19438752	19439085
chr14	19439087	19441510
chr14	19441510	19442638
chr14	19442639	19442679
chr14	19442680	19442843
chr14	19442844	19442881
chr14	19442882	19443181
chr14	19443336	19444878
chr14	19444878	19445735
chr14	19445736	19445792
chr14	19445793	19446677
chr14	19446678	19447782
chr14	19447790	19448352
chr14	19448363	19449833
chr14	19449835	19450037
chr14	19450038	19450110
chr14	19450111	19450120
chr14	19450121	19450234
chr14	19450252	19450615
chr14	19450616	19450642
chr14	19450643	19451122
chr14	19451123	19451158
chr14	19451159	19451394
chr14	19451395	19451458
chr14	19451458	19451567
chr14	19451567	19451619
chr14	19451619	19452285
chr14	19452286	19452366
chr14	19452367	19452691
chr14	19452692	19452740
chr14	19452741	19453255
chr14	19453256	19453276
chr14	19453277	19454199
chr14	19454200	19454268
chr14	19454269	19454621
chr14	19454622	19454707
chr14	19454708	19457833
chr14	19457834	19457852
chr14	19457853	19458826
chr14	19458827	19463578
chr14	19463578	19466107
chr14	19466108	19467309
chr14	19467309	19467347
chr14	19467348	19470788
chr14	19470803	19471076
chr14	19471077	19471113
chr14	19471114	19471587
chr14	19471587	19473307
chr14	19473307	19473770
chr14	19473770	19476778
chr14	19476782	19479010
chr14	19479011	19479060
chr14	19479064	19480100
chr14	19480101	19481395
chr14	19481395	19482221
chr14	19482222	19482290
chr14	19482291	19483301
chr14	19483302	19483331
chr14	19483332	19484334
chr14	19484354	19484658
chr14	19484659	19485494
chr14	19485495	19485530
chr14	19485531	19486372
chr14	19486376	19486422
chr14	19486423	19487431
chr14	19487431	19487467
chr14	19487468	19488074
chr14	19488075	19488141
chr14	19488142	19488198
chr14	19488199	19488215
chr14	19488216	19488703
chr14	19488714	19488766
chr14	19488766	19488795
chr14	19488796	19488921
chr14	19488922	19489225
chr14	19489226	19489248
chr14	19489249	19495653
chr14	19495655	19497916
chr14	19497917	19497944
chr14	19497945	19499821
chr14	18901846	18902133
chr14	19499821	19501118
chr14	19501128	19502122
chr14	19502123	19502158
chr14	19502159	19502417
chr14	19502418	19502435
chr14	19502436	19502862
chr14	19502869	19505150
chr14	19505151	19505190
chr14	19505191	19505311
chr14	19505312	19505349
